年份,性別,地區,縣市,cancer,癌症發生數,平均年齡,年齡中位數
2017,全,北北基,新北市,非何杰金氏淋巴瘤,469,61.50,63.00
2017,全,桃竹苗,桃園市,口腔,605,55.50,55.00
2017,全,桃竹苗,桃園市,食道,235,57.60,57.00
2017,全,桃竹苗,桃園市,胃,282,69.10,67.00
2017,全,桃竹苗,桃園市,大腸,1303,65.10,65.00
2017,全,桃竹苗,桃園市,肝,733,65.00,64.00
2017,全,桃竹苗,桃園市,肺,1072,66.40,66.00
2017,全,桃竹苗,桃園市,皮膚,216,68.70,70.00
2017,全,桃竹苗,桃園市,甲狀腺,294,49.40,48.00
2017,全,桃竹苗,桃園市,白血病,232,56.20,60.00
2017,全,桃竹苗,桃園市,非何杰金氏淋巴瘤,229,62.10,64.00
2017,全,東部,宜蘭縣,口腔,156,56.10,55.00
2017,全,東部,宜蘭縣,食道,57,59.10,58.00
2017,全,東部,宜蘭縣,胃,111,70.50,74.00
2017,全,東部,宜蘭縣,大腸,280,69.10,70.00
2017,全,東部,宜蘭縣,肝,263,66.30,66.00
2017,全,東部,宜蘭縣,肺,316,69.50,71.50
2017,全,東部,宜蘭縣,皮膚,95,71.60,77.00
2017,全,東部,宜蘭縣,甲狀腺,71,48.60,52.00
2017,全,東部,宜蘭縣,白血病,58,59.50,65.00
2017,全,東部,宜蘭縣,非何杰金氏淋巴瘤,43,65.90,71.00
2017,全,桃竹苗,苗栗縣,口腔,175,57.20,56.00
2017,全,桃竹苗,苗栗縣,食道,80,57.50,55.50
2017,全,桃竹苗,苗栗縣,胃,99,70.10,70.00
2017,全,桃竹苗,苗栗縣,大腸,365,67.10,67.00
2017,全,桃竹苗,苗栗縣,肝,296,67.90,68.50
2017,全,桃竹苗,苗栗縣,肺,323,68.80,69.00
2017,全,桃竹苗,苗栗縣,皮膚,91,73.30,78.00
2017,全,桃竹苗,苗栗縣,甲狀腺,91,52.20,54.00
2017,全,桃竹苗,苗栗縣,白血病,66,61.60,64.50
2017,全,桃竹苗,苗栗縣,非何杰金氏淋巴瘤,62,66.20,66.50
2017,全,中彰投,彰化縣,口腔,589,57.80,57.00
2017,全,中彰投,彰化縣,食道,150,59.40,57.50
2017,全,中彰投,彰化縣,胃,176,68.50,69.50
2017,全,中彰投,彰化縣,大腸,999,65.60,66.00
2017,全,中彰投,彰化縣,肝,682,66.70,66.00
2017,全,中彰投,彰化縣,肺,901,67.40,68.00
2017,全,中彰投,彰化縣,皮膚,240,74.20,76.00
2017,全,中彰投,彰化縣,甲狀腺,262,48.50,48.00
2017,全,中彰投,彰化縣,白血病,126,57.10,63.50
2017,全,中彰投,彰化縣,非何杰金氏淋巴瘤,136,63.70,66.00
2017,全,中彰投,南投縣,口腔,216,58.70,57.00
2017,全,中彰投,南投縣,食道,79,59.00,57.00
2017,全,中彰投,南投縣,胃,80,69.60,68.00
2017,全,中彰投,南投縣,大腸,322,67.30,66.50
2017,全,中彰投,南投縣,肝,284,67.30,67.00
2017,全,中彰投,南投縣,肺,325,68.70,69.00
2017,全,中彰投,南投縣,皮膚,71,75.80,79.00
2017,全,中彰投,南投縣,甲狀腺,78,50.80,50.50
2017,全,中彰投,南投縣,白血病,63,57.60,64.00
2017,全,中彰投,南投縣,非何杰金氏淋巴瘤,59,64.20,65.00
2017,全,雲嘉南,雲林縣,口腔,371,58.40,57.00
2017,全,雲嘉南,雲林縣,食道,97,56.90,55.00
2017,全,雲嘉南,雲林縣,胃,114,69.50,72.50
2017,全,雲嘉南,雲林縣,大腸,472,68.80,70.00
2017,全,雲嘉南,雲林縣,肝,604,67.60,68.00
2017,全,雲嘉南,雲林縣,肺,498,67.50,68.00
2017,全,雲嘉南,雲林縣,皮膚,178,73.80,76.00
2017,全,雲嘉南,雲林縣,甲狀腺,117,51.80,52.00
2017,全,雲嘉南,雲林縣,白血病,68,59.20,64.00
2017,全,雲嘉南,雲林縣,非何杰金氏淋巴瘤,80,63.80,66.00
2017,全,高屏,屏東縣,口腔,443,57.10,57.00
2017,全,高屏,屏東縣,食道,144,58.70,58.00
2017,全,高屏,屏東縣,胃,137,69.60,71.00
2017,全,高屏,屏東縣,大腸,658,66.30,66.00
2017,全,高屏,屏東縣,肝,511,64.50,65.00
2017,全,高屏,屏東縣,肺,489,67.90,67.00
2017,全,高屏,屏東縣,皮膚,232,71.70,74.00
2017,全,高屏,屏東縣,甲狀腺,145,51.10,51.00
2017,全,高屏,屏東縣,白血病,86,57.20,62.00
2017,全,高屏,屏東縣,非何杰金氏淋巴瘤,90,61.20,66.00
2017,全,外島,澎湖縣,口腔,22,55.10,53.50
2017,全,外島,澎湖縣,食道,12,52.30,54.00
2017,全,外島,澎湖縣,胃,25,65.00,66.00
2017,全,外島,澎湖縣,大腸,48,65.00,66.00
2017,全,外島,澎湖縣,肝,48,65.50,65.00
2017,全,外島,澎湖縣,肺,68,66.70,67.00
2017,全,外島,澎湖縣,皮膚,13,65.50,71.00
2017,全,外島,澎湖縣,甲狀腺,7,49.10,47.00
2017,全,外島,澎湖縣,白血病,2,56.00,56.00
2017,全,外島,澎湖縣,非何杰金氏淋巴瘤,10,63.70,64.00
2017,全,東部,花蓮縣,口腔,195,57.20,57.00
2017,全,東部,花蓮縣,食道,89,59.60,58.00
2017,全,東部,花蓮縣,胃,73,70.90,73.00
2017,全,東部,花蓮縣,大腸,245,65.90,65.00
2017,全,東部,花蓮縣,肝,201,65.80,67.00
2017,全,東部,花蓮縣,肺,184,67.90,68.50
2017,全,東部,花蓮縣,皮膚,50,69.10,68.00
2017,全,東部,花蓮縣,甲狀腺,32,51.00,50.50
2017,全,東部,花蓮縣,白血病,46,61.30,67.50
2017,全,東部,花蓮縣,非何杰金氏淋巴瘤,42,62.00,63.50
2017,全,東部,台東縣,口腔,140,59.90,60.00
2017,全,東部,台東縣,食道,44,58.70,55.50
2017,全,東部,台東縣,胃,51,67.90,69.00
2017,全,東部,台東縣,大腸,151,64.20,64.00
2017,全,東部,台東縣,肝,103,63.00,61.00
2017,全,東部,台東縣,肺,149,67.70,66.00
2017,全,東部,台東縣,皮膚,34,72.10,71.00
2017,全,東部,台東縣,甲狀腺,22,53.10,54.00
2017,全,東部,台東縣,白血病,23,58.70,64.00
2017,全,東部,台東縣,非何杰金氏淋巴瘤,28,63.70,64.00
2017,全,外島,金門縣,口腔,14,57.50,55.50
2017,全,外島,金門縣,食道,20,69.90,72.50
2017,全,外島,金門縣,胃,13,74.90,76.00
2017,全,外島,金門縣,大腸,37,64.00,68.00
2017,全,外島,金門縣,肝,31,64.80,65.00
2017,全,外島,金門縣,肺,40,69.20,70.00
2017,全,外島,金門縣,皮膚,6,69.30,66.00
2017,全,外島,金門縣,甲狀腺,5,60.80,59.00
2017,全,外島,金門縣,白血病,6,66.50,70.00
2017,全,外島,金門縣,非何杰金氏淋巴瘤,9,63.90,60.00
2017,全,外島,連江縣,口腔,1,65.00,65.00
2017,全,外島,連江縣,食道,1,76.00,76.00
2017,全,外島,連江縣,胃,1,65.00,65.00
2017,全,外島,連江縣,大腸,3,62.00,63.00
2017,全,外島,連江縣,肝,6,71.70,71.50
2017,全,外島,連江縣,肺,8,63.10,62.00
2017,全,外島,連江縣,皮膚,1,64.00,64.00
2017,全,外島,連江縣,甲狀腺,1,68.00,68.00
2017,全,外島,連江縣,白血病,1,75.00,75.00
2017,全,外島,連江縣,非何杰金氏淋巴瘤,1,65.00,65.00
2017,男,北北基,台北市,口腔,410,59.50,59.00
2017,男,北北基,台北市,食道,175,63.20,63.00
2017,男,北北基,台北市,胃,272,69.40,69.00
2017,男,北北基,台北市,大腸,1043,67.50,67.00
2017,男,北北基,台北市,肝,641,67.20,67.00
2017,男,北北基,台北市,肺,968,68.80,69.00
2017,男,北北基,台北市,皮膚,176,70.50,72.00
2017,男,北北基,台北市,攝護腺,906,72.40,72.00
2017,男,北北基,台北市,甲狀腺,129,51.30,51.00
2017,男,北北基,台北市,白血病,187,61.40,64.00
2017,男,北北基,台北市,非何杰金氏淋巴瘤,187,66.50,68.00
2017,男,中彰投,台中市,口腔,817,56.20,56.00
2017,男,中彰投,台中市,食道,319,59.70,58.00
2017,男,中彰投,台中市,胃,263,67.20,67.00
2017,男,中彰投,台中市,大腸,1073,64.20,64.00
2017,男,中彰投,台中市,肝,874,64.60,65.00
2017,男,中彰投,台中市,肺,867,66.20,65.00
2017,男,中彰投,台中市,皮膚,205,69.50,73.00
2017,男,中彰投,台中市,攝護腺,669,72.10,72.00
2017,男,中彰投,台中市,甲狀腺,108,48.20,49.00
2017,男,中彰投,台中市,白血病,169,57.80,63.00
2017,男,中彰投,台中市,非何杰金氏淋巴瘤,174,62.00,63.00
2017,男,雲嘉南,台南市,口腔,523,55.90,56.00
2017,男,雲嘉南,台南市,食道,192,58.40,58.00
2017,男,雲嘉南,台南市,胃,170,67.50,67.00
2017,男,雲嘉南,台南市,大腸,954,65.80,66.00
2017,男,雲嘉南,台南市,肝,804,63.90,63.00
2017,男,雲嘉南,台南市,肺,691,69.00,69.00
2017,男,雲嘉南,台南市,皮膚,263,71.90,74.00
2017,男,雲嘉南,台南市,攝護腺,530,73.00,73.00
2017,男,雲嘉南,台南市,甲狀腺,99,52.00,52.00
2017,男,雲嘉南,台南市,白血病,118,63.20,67.00
2017,男,雲嘉南,台南市,非何杰金氏淋巴瘤,139,61.90,62.00
2017,男,高屏,高雄市,口腔,1001,56.70,56.00
2017,男,高屏,高雄市,食道,324,58.70,57.00
2017,男,高屏,高雄市,胃,280,66.90,66.00
2017,男,高屏,高雄市,大腸,1326,65.60,65.00
2017,男,高屏,高雄市,肝,1140,63.50,63.00
2017,男,高屏,高雄市,肺,974,66.90,67.00
2017,男,高屏,高雄市,皮膚,379,70.30,73.00
2017,男,高屏,高雄市,攝護腺,709,72.20,72.00
2017,男,高屏,高雄市,甲狀腺,122,52.70,54.00
2017,男,高屏,高雄市,白血病,192,59.10,62.00
2017,男,高屏,高雄市,非何杰金氏淋巴瘤,187,63.00,64.00
2017,男,北北基,基隆市,口腔,106,56.80,56.00
2017,男,北北基,基隆市,食道,48,56.90,54.50
2017,男,北北基,基隆市,胃,53,70.30,68.00
2017,男,北北基,基隆市,大腸,149,64.90,65.00
2017,男,北北基,基隆市,肝,140,63.20,63.50
2017,男,北北基,基隆市,肺,143,70.20,69.00
2017,男,北北基,基隆市,皮膚,19,67.60,69.00
2017,男,北北基,基隆市,攝護腺,85,73.70,73.00
2017,男,北北基,基隆市,甲狀腺,8,44.60,43.00
2017,男,北北基,基隆市,白血病,40,68.00,67.00
2017,男,北北基,基隆市,非何杰金氏淋巴瘤,27,63.40,64.00
2017,男,北北基,新北市,口腔,1100,56.60,56.00
2017,男,北北基,新北市,食道,415,60.00,58.00
2017,男,北北基,新北市,胃,433,69.40,69.00
2017,男,北北基,新北市,大腸,1547,64.10,64.00
2017,男,北北基,新北市,肝,1144,63.10,62.00
2017,男,北北基,新北市,肺,1373,67.60,67.00
2017,男,北北基,新北市,皮膚,248,67.90,68.00
2017,男,北北基,新北市,攝護腺,931,72.10,72.00
2017,男,北北基,新北市,甲狀腺,161,47.50,47.00
2017,男,北北基,新北市,白血病,240,57.60,59.00
2017,男,北北基,新北市,非何杰金氏淋巴瘤,258,61.50,63.00
2017,男,桃竹苗,桃園市,口腔,551,54.70,54.00
2017,男,桃竹苗,桃園市,食道,211,57.40,57.00
2017,男,桃竹苗,桃園市,胃,180,69.40,67.00
2017,男,桃竹苗,桃園市,大腸,761,65.40,65.00
2017,男,桃竹苗,桃園市,肝,531,63.10,62.00
2017,男,桃竹苗,桃園市,肺,610,67.60,68.00
2017,男,桃竹苗,桃園市,皮膚,121,68.40,70.00
2017,男,桃竹苗,桃園市,攝護腺,444,72.50,72.00
2017,男,桃竹苗,桃園市,甲狀腺,71,49.80,48.00
2017,男,桃竹苗,桃園市,白血病,124,58.40,63.00
2017,男,桃竹苗,桃園市,非何杰金氏淋巴瘤,134,63.50,65.00
2017,男,東部,宜蘭縣,口腔,139,55.50,55.00
2017,男,東部,宜蘭縣,食道,54,58.40,57.00
2017,男,東部,宜蘭縣,胃,75,71.20,74.00
2017,男,東部,宜蘭縣,大腸,157,69.60,71.00
2017,男,東部,宜蘭縣,肝,174,65.20,65.50
2017,男,東部,宜蘭縣,肺,177,70.10,72.00
2017,男,東部,宜蘭縣,皮膚,53,73.70,78.00
2017,男,東部,宜蘭縣,攝護腺,117,73.50,74.00
2017,男,東部,宜蘭縣,甲狀腺,17,47.30,47.00
2017,男,東部,宜蘭縣,白血病,33,65.00,68.00
2017,男,東部,宜蘭縣,非何杰金氏淋巴瘤,30,65.00,69.00
2017,男,桃竹苗,苗栗縣,口腔,161,57.00,56.00
2017,男,桃竹苗,苗栗縣,食道,75,56.40,54.00
2017,男,桃竹苗,苗栗縣,胃,54,68.70,67.00
2017,男,桃竹苗,苗栗縣,大腸,214,66.90,68.00
2017,男,桃竹苗,苗栗縣,肝,196,65.70,65.00
2017,男,桃竹苗,苗栗縣,肺,200,68.70,69.50
2017,男,桃竹苗,苗栗縣,皮膚,51,74.20,78.00
2017,男,桃竹苗,苗栗縣,攝護腺,169,74.50,75.00
2017,男,桃竹苗,苗栗縣,甲狀腺,19,56.30,60.00
2017,男,桃竹苗,苗栗縣,白血病,36,62.10,62.50
2017,男,桃竹苗,苗栗縣,非何杰金氏淋巴瘤,35,64.10,64.00
2017,男,中彰投,彰化縣,口腔,557,57.70,57.00
2017,男,中彰投,彰化縣,食道,146,59.40,57.50
2017,男,中彰投,彰化縣,胃,101,69.10,70.00
2017,男,中彰投,彰化縣,大腸,587,65.10,64.00
2017,男,中彰投,彰化縣,肝,485,64.90,65.00
2017,男,中彰投,彰化縣,肺,514,68.50,69.00
2017,男,中彰投,彰化縣,皮膚,121,72.80,75.00
2017,男,中彰投,彰化縣,攝護腺,363,73.40,74.00
2017,男,中彰投,彰化縣,甲狀腺,63,51.10,50.00
2017,男,中彰投,彰化縣,白血病,76,56.50,64.50
2017,男,中彰投,彰化縣,非何杰金氏淋巴瘤,76,62.70,64.50
2017,男,中彰投,南投縣,口腔,195,58.40,57.00
2017,男,中彰投,南投縣,食道,77,58.80,57.00
2017,男,中彰投,南投縣,胃,50,69.10,66.00
2017,男,中彰投,南投縣,大腸,178,68.00,67.00
2017,男,中彰投,南投縣,肝,197,65.60,66.00
2017,男,中彰投,南投縣,肺,210,68.90,70.00
2017,男,中彰投,南投縣,皮膚,48,75.00,77.00
2017,男,中彰投,南投縣,攝護腺,172,74.30,74.00
2017,男,中彰投,南投縣,甲狀腺,21,53.30,54.00
2017,男,中彰投,南投縣,白血病,39,61.10,66.00
2017,男,中彰投,南投縣,非何杰金氏淋巴瘤,31,66.30,65.00
2017,男,雲嘉南,雲林縣,口腔,351,58.00,57.00
2017,男,雲嘉南,雲林縣,食道,95,56.80,55.00
2017,男,雲嘉南,雲林縣,胃,71,68.30,69.00
2017,男,雲嘉南,雲林縣,大腸,279,67.70,69.00
2017,男,雲嘉南,雲林縣,肝,404,65.10,65.00
2017,男,雲嘉南,雲林縣,肺,309,68.10,68.00
2017,男,雲嘉南,雲林縣,皮膚,107,73.10,76.00
2017,男,雲嘉南,雲林縣,攝護腺,238,74.40,75.50
2017,男,雲嘉南,雲林縣,甲狀腺,38,48.30,46.50
2017,男,雲嘉南,雲林縣,白血病,37,59.60,64.00
2017,男,雲嘉南,雲林縣,非何杰金氏淋巴瘤,49,63.90,66.00
2017,男,高屏,屏東縣,口腔,400,56.20,56.00
2017,男,高屏,屏東縣,食道,129,58.10,58.00
2017,男,高屏,屏東縣,胃,82,70.50,73.50
2017,男,高屏,屏東縣,大腸,375,66.00,66.00
2017,男,高屏,屏東縣,肝,375,62.40,62.00
2017,男,高屏,屏東縣,肺,303,67.70,67.00
2017,男,高屏,屏東縣,皮膚,128,71.20,74.00
2017,男,高屏,屏東縣,攝護腺,192,74.50,75.50
2017,男,高屏,屏東縣,甲狀腺,30,50.70,50.00
2017,男,高屏,屏東縣,白血病,54,55.40,62.00
2017,男,高屏,屏東縣,非何杰金氏淋巴瘤,54,60.80,66.50
2017,男,外島,澎湖縣,口腔,21,55.00,53.00
2017,男,外島,澎湖縣,食道,11,51.50,54.00
2017,男,外島,澎湖縣,胃,16,66.90,67.00
2017,男,外島,澎湖縣,大腸,32,65.10,66.00
2017,男,外島,澎湖縣,肝,33,60.80,59.00
2017,男,外島,澎湖縣,肺,30,65.10,64.50
2017,男,外島,澎湖縣,皮膚,7,54.00,55.00
2017,男,外島,澎湖縣,攝護腺,28,72.70,73.00
2017,男,外島,澎湖縣,白血病,1,55.00,55.00
2017,男,外島,澎湖縣,非何杰金氏淋巴瘤,6,64.80,64.50
2017,男,東部,花蓮縣,口腔,166,56.70,56.50
2017,男,東部,花蓮縣,食道,80,59.10,58.00
2017,男,東部,花蓮縣,胃,45,70.70,73.00
2017,男,東部,花蓮縣,大腸,133,66.90,66.00
2017,男,東部,花蓮縣,肝,143,65.20,66.00
2017,男,東部,花蓮縣,肺,117,68.40,70.00
2017,男,東部,花蓮縣,皮膚,27,70.50,73.00
2017,男,東部,花蓮縣,攝護腺,75,72.80,72.00
2017,男,東部,花蓮縣,甲狀腺,10,51.60,58.50
2017,男,東部,花蓮縣,白血病,30,62.60,73.00
2017,男,東部,花蓮縣,非何杰金氏淋巴瘤,19,57.50,60.00
2017,男,東部,台東縣,口腔,119,59.10,59.00
2017,男,東部,台東縣,食道,39,58.60,55.00
2017,男,東部,台東縣,胃,35,69.10,69.00
2017,男,東部,台東縣,大腸,97,63.40,63.00
2017,男,東部,台東縣,肝,79,61.20,60.00
2017,男,東部,台東縣,肺,97,69.30,68.00
2017,男,東部,台東縣,皮膚,19,72.40,73.00
2017,男,東部,台東縣,攝護腺,53,73.00,75.00
2017,男,東部,台東縣,甲狀腺,5,46.20,43.00
2017,男,東部,台東縣,白血病,17,56.80,61.00
2017,男,東部,台東縣,非何杰金氏淋巴瘤,16,64.10,63.50
2017,男,外島,金門縣,口腔,12,57.00,53.00
2017,男,外島,金門縣,食道,16,69.00,72.50
2017,男,外島,金門縣,胃,12,73.30,74.50
2017,男,外島,金門縣,大腸,26,61.50,60.00
2017,男,外島,金門縣,肝,27,64.70,65.00
2017,男,外島,金門縣,肺,28,70.60,73.00
2017,男,外島,金門縣,皮膚,2,69.50,69.50
2017,男,外島,金門縣,攝護腺,9,71.90,74.00
2017,男,外島,金門縣,甲狀腺,1,73.00,73.00
2017,男,外島,金門縣,白血病,2,78.00,78.00
2017,男,外島,金門縣,非何杰金氏淋巴瘤,4,67.30,67.50
2017,男,外島,連江縣,口腔,1,65.00,65.00
2017,男,外島,連江縣,食道,1,76.00,76.00
2017,男,外島,連江縣,胃,1,65.00,65.00
2017,男,外島,連江縣,大腸,3,62.00,63.00
2017,男,外島,連江縣,肝,5,69.80,70.00
2017,男,外島,連江縣,肺,5,60.60,62.00
2017,男,外島,連江縣,攝護腺,2,83.50,83.50
2017,男,外島,連江縣,白血病,1,75.00,75.00
2017,男,外島,連江縣,非何杰金氏淋巴瘤,1,65.00,65.00
2017,女,北北基,台北市,口腔,72,67.50,67.00
2017,女,北北基,台北市,食道,26,67.00,67.00
2017,女,北北基,台北市,胃,208,69.90,72.00
2017,女,北北基,台北市,大腸,852,67.70,68.00
2017,女,北北基,台北市,肝,307,72.00,74.00
2017,女,北北基,台北市,肺,1028,66.60,66.00
2017,女,北北基,台北市,皮膚,171,72.00,73.00
2017,女,北北基,台北市,女性乳房,2068,57.70,57.00
2017,女,北北基,台北市,女性生殖器癌症,149,61.00,60.00
2017,女,北北基,台北市,女性生殖器癌症,349,58.30,58.00
2017,女,北北基,台北市,女性生殖器癌症,224,53.70,54.00
2017,女,北北基,台北市,甲狀腺,462,51.70,52.00
2017,女,北北基,台北市,白血病,123,58.40,62.00
2017,女,北北基,台北市,非何杰金氏淋巴瘤,187,65.10,65.00
2017,女,中彰投,台中市,口腔,96,61.60,59.00
2017,女,中彰投,台中市,食道,29,68.30,68.00
2017,女,中彰投,台中市,胃,149,66.70,66.00
2017,女,中彰投,台中市,大腸,804,65.00,65.00
2017,女,中彰投,台中市,肝,389,71.60,73.00
2017,女,中彰投,台中市,肺,722,65.20,65.00
2017,女,中彰投,台中市,皮膚,168,70.20,73.00
2017,女,中彰投,台中市,女性乳房,1686,55.00,54.00
2017,女,中彰投,台中市,女性生殖器癌症,4,67.80,74.50
2017,女,中彰投,台中市,女性生殖器癌症,189,59.10,58.00
2017,女,中彰投,台中市,女性生殖器癌症,332,54.90,55.00
2017,女,中彰投,台中市,女性生殖器癌症,190,51.80,52.50
2017,女,中彰投,台中市,甲狀腺,369,47.90,48.00
2017,女,中彰投,台中市,白血病,135,61.10,65.00
2017,女,中彰投,台中市,非何杰金氏淋巴瘤,129,61.70,63.00
2017,女,雲嘉南,台南市,口腔,43,60.10,60.00
2017,女,雲嘉南,台南市,食道,9,67.90,67.00
2017,女,雲嘉南,台南市,胃,115,70.10,69.00
2017,女,雲嘉南,台南市,大腸,680,67.00,69.00
2017,女,雲嘉南,台南市,肝,383,71.50,73.00
2017,女,雲嘉南,台南市,肺,607,66.30,66.00
2017,女,雲嘉南,台南市,皮膚,258,73.40,77.00
2017,女,雲嘉南,台南市,女性乳房,1125,55.70,55.00
2017,女,雲嘉南,台南市,女性生殖器癌症,111,58.60,58.00
2017,女,雲嘉南,台南市,女性生殖器癌症,231,55.40,55.00
2017,女,雲嘉南,台南市,女性生殖器癌症,114,55.40,54.00
2017,女,雲嘉南,台南市,甲狀腺,279,48.80,50.00
2017,女,雲嘉南,台南市,白血病,72,61.10,66.50
2017,女,雲嘉南,台南市,非何杰金氏淋巴瘤,107,63.80,65.00
2017,女,高屏,高雄市,口腔,91,60.80,62.00
2017,女,高屏,高雄市,食道,16,65.40,60.50
2017,女,高屏,高雄市,胃,160,66.20,69.00
2017,女,高屏,高雄市,大腸,914,65.20,65.50
2017,女,高屏,高雄市,肝,543,70.50,71.00
2017,女,高屏,高雄市,肺,783,65.80,66.00
2017,女,高屏,高雄市,皮膚,284,72.50,74.00
2017,女,高屏,高雄市,女性乳房,1761,55.90,55.00
2017,女,高屏,高雄市,女性生殖器癌症,184,56.30,57.00
2017,女,高屏,高雄市,女性生殖器癌症,320,55.00,55.00
2017,女,高屏,高雄市,女性生殖器癌症,198,52.90,54.00
2017,女,高屏,高雄市,甲狀腺,454,49.90,50.00
2017,女,高屏,高雄市,白血病,134,56.20,61.00
2017,女,高屏,高雄市,非何杰金氏淋巴瘤,144,61.90,63.00
2017,女,北北基,基隆市,口腔,16,64.60,66.00
2017,女,北北基,基隆市,食道,3,51.70,52.00
2017,女,北北基,基隆市,胃,30,66.70,63.00
2017,女,北北基,基隆市,大腸,123,67.10,68.00
2017,女,北北基,基隆市,肝,88,71.30,73.00
2017,女,北北基,基隆市,肺,107,66.60,65.00
2017,女,北北基,基隆市,皮膚,14,60.30,61.50
2017,女,北北基,基隆市,女性乳房,216,55.90,56.00
2017,女,北北基,基隆市,女性生殖器癌症,25,63.60,62.00
2017,女,北北基,基隆市,女性生殖器癌症,44,58.20,58.50
2017,女,北北基,基隆市,女性生殖器癌症,14,58.10,58.00
2017,女,北北基,基隆市,甲狀腺,42,50.20,49.00
2017,女,北北基,基隆市,白血病,16,61.40,66.50
2017,女,北北基,基隆市,非何杰金氏淋巴瘤,17,59.90,61.00
2017,女,北北基,新北市,口腔,148,61.90,62.00
2017,女,北北基,新北市,食道,38,62.60,61.50
2017,女,北北基,新北市,胃,254,66.40,67.00
2017,女,北北基,新北市,大腸,1175,65.00,65.00
2017,女,北北基,新北市,肝,468,69.30,69.00
2017,女,北北基,新北市,肺,1111,64.10,64.00
2017,女,北北基,新北市,皮膚,186,67.90,69.00
2017,女,北北基,新北市,女性乳房,2640,55.40,55.00
2017,女,北北基,新北市,女性生殖器癌症,252,59.50,59.00
